,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
2216,2342,habitat loss big threat black paners fauna flora work hard restore suitable habitat serum wildlife conservancy reduce bare ground increase vegetation cover read ,1491456954753069056,2395149404,en,2022-02-09 17:00:22+00:00
2217,2343,former kzn cop get year poach sowetanlive,1491456281244504066,2396489030,en,2022-02-09 16:57:42+00:00
2218,2344,bosthi last nohern white najin fatu drink olpejeta field work new book matjazkrivic ,1491456200739033090,18060559,en,2022-02-09 16:57:22+00:00
2219,2345,black late update snamibia share news concern reduction world last free roam black population due poach due continued drought condition region climatebreakdown black,1491454596056711179,519683539,en,2022-02-09 16:51:00+00:00
2220,2348, zrp investigate case poach protect animal black carcass horn miss found makotama resettlement matobo carcass scan gpx metal detector lead recovery ,1491452091386466304,946639438163140608,en,2022-02-09 16:41:03+00:00
2221,2349,hkncuuk couponcode welcomeofferwhen shopsmalluk sjcaiersmallbusiness resellersupposmallstreamerssuppo ukbusinessbooksbooktwtmkomazi return natural killer predator closeup sjcaier,1491452036717879298,1273298286204661760,en,2022-02-09 16:40:50+00:00
2222,2350, coward leadermcconnell fuck blm call antifa call peaceful democrat city burn loot steal killing idiot dnc come get puppet,1491451523528019969,1185660369370525698,en,2022-02-09 16:38:47+00:00
2223,2351,jveerendra stop poach work dedicate highlight conservation effos various organisation try ,1491448623787569155,120989909,en,2022-02-09 16:27:16+00:00
2224,2352,drdenwalker course cold virus didnt kill infectedso whats fking point,1491444204249427971,874984386982285312,en,2022-02-09 16:09:42+00:00
2225,2353,former cop sizwe buthelezi convict sentence year imprisonment incident found possession unlicensed firearm horn,1491443238342905859,6959082,en,2022-02-09 16:05:52+00:00
2226,2355,anteregescanes noelzeek sillysillysamm jeryoung briansauve douglaswils mean kjv well english language settle term animal question onehorn nosehorn translator picked english go instead research learn well,1491442758351212546,335416515,en,2022-02-09 16:03:57+00:00
2227,2356, former kwazulunatal cop convict sentence year imprisonment incident found possession unlicensed firearm horn sizwe buthelezi appear durban regional cou tuesday,1491442587492036609,878226858235613188,en,2022-02-09 16:03:17+00:00
2228,2357,southafrica former kzn cop get year poachingillegalwildlifetrade,1491441946925182978,44601026,en,2022-02-09 16:00:44+00:00
2229,2359,dailynewssa former police official sentence year imprisonment possession freshly cut horn unlic,1491440111409823744,157665777,en,2022-02-09 15:53:26+00:00
2230,2360,ericleekrantz god didnt create old matebut still aggressive enough kill young male turn impend progress bring number endanger animal wouldnt thingalsothe paid hunt go conservation africa,1491438741961207808,32579800,en,2022-02-09 15:48:00+00:00
2231,2361, game day cheer helen tyson middle school home hornet springdale arkansasgcsbsb shohndoty feahehorn gonosgashouse,1491438481977253888,1353861582250528779,en,2022-02-09 15:46:58+00:00
2232,2362,south africa release poach statistic savethes wildlife southafrica,1491438317942026241,19973494,en,2022-02-09 15:46:19+00:00
2233,2363,info slot hokindo feb jam pragmaticwild west goldgates olympusbonanza goldphoenix forgegreat fire strikehabanerohothot fruitkoi gatejumppgsoftcandy bonanzafoune tigerdragon hatchjokerancient egyptgreat bluefour tiger,1491437584341671939,993995365647990784,en,2022-02-09 15:43:24+00:00
2234,2367,byronyork mzhemingway biden basement protection program ,1491434784668590083,1262784900245196800,en,2022-02-09 15:32:16+00:00
2235,2368,live webinar state sanparksknptourismrecoverysouthafricawildlife,1491434560248487939,1437452598844473353,en,2022-02-09 15:31:23+00:00
2236,2369,ivegotwood ojowu footyaccums white fckers come africa hunt defenseless animal become extinct keep harvest horn kick cat draw line huh bunch hypocrite,1491433774173028353,1430658908851298307,en,2022-02-09 15:28:15+00:00
2237,2370,meganmccubbin helping great news meganmccubbin week ago get shot white cub waterhole inn middle night africa wildlifewednesday,1491432627701956611,704037993535959040,en,2022-02-09 15:23:42+00:00
2238,2371,sabreakingnews former police official sentence year imprisonment possession freshly cut horn ,1491431147485728772,454251256,en,2022-02-09 15:17:49+00:00
2239,2373,cprecambs brilliant book wildfilmcompany alecwilderland naturetasticwh need lot young people go wild nat,1491430553756835844,767419136758673409,en,2022-02-09 15:15:28+00:00
2240,2374,many horn bought symbol wealthawareness charitypoachers animal cute,1491430463210401794,1471074379077402626,en,2022-02-09 15:15:06+00:00
2241,2375,incaseyoumissedit proud save international gold business club member find conservation charity incredible work pledge suppo,1491426695307538443,716134417,en,2022-02-09 15:00:08+00:00
2242,2376, previous examination dead erfu cow show marcita carry female fetus bitter loss zoo park also european conservation breeding program eep say zoo erfu wednesday,1491425149962551300,44861089,en,2022-02-09 14:53:59+00:00
2243,2377,pxlperfecttv tavish absolutely woh run rarely ever need definitely overkill,1491422868093403136,459803689,en,2022-02-09 14:44:55+00:00
2244,2378,thehill couple nationwide unravel dem overreach mandate potential statistic manipulation seemingly seep midterm interest dem pay schism extinction event real possibility,1491422752691351552,2812642855,en,2022-02-09 14:44:28+00:00
2245,2379,planet youngster born december africa alive suffolk give name zawadi public pol,1491422325991886849,2413335697,en,2022-02-09 14:42:46+00:00
2246,2380,poach south africa rise first time yearsfebruary pmthe number animal kill illegally rise cent,1491422323320270849,14081775,en,2022-02-09 14:42:45+00:00
2247,2381,poach south africa rise first time yearsnumber kill rise depament sayspoaching increase private land number dwindle park,1491421660892725250,75742264,en,2022-02-09 14:40:07+00:00
2248,2382,poach south africa rise first time year,1491418505463304199,1131352537,en,2022-02-09 14:27:35+00:00
2249,2383,usfwspacific doctorcop usfws rich variety wildlife sea otter whale beaver bear golden eagle olympic national park house large wild herd iconic roosevelt elk nohwest pacific native charm majesty found nowhere else snoopy,1491418422835822593,2780395189,en,2022-02-09 14:27:15+00:00
2250,2384,jackposobiec phoenixrisingu break population guy create leadermcconnell gopleader elisestefanik gopchairwoman,1491418259534790657,3315464599,en,2022-02-09 14:26:36+00:00
2251,2385, picture itproject obscureus conservation modand animal saola palace cat nohern white amur leopard many amaze project cant mod cant pay people help ,1491417584952299521,1304530482886070272,en,2022-02-09 14:23:56+00:00
2252,2387,zoo erfu announces fuher detail death external influence ingestion foreign body rule cause deaththe histological examination carry take several week,1491414487186145285,44861089,en,2022-02-09 14:11:37+00:00
2253,2388,illegal log last remain habitat critically endanger sumatran elephant well tiger orangutan conservation response unit aceh jaya found stop behavior suppo keep patrol go,1491411948679925762,2335759392,en,2022-02-09 14:01:32+00:00
2254,2389,bosthi najin fatu last nohern white breakfast olpejeta work new book majaprija ,1491411648145670147,305529200,en,2022-02-09 14:00:20+00:00
2255,2390, former kwazulunatal cop convict sentence year imprisonment incident found possession unlicensed firearm horn durban regional cou tuesday,1491410016339120133,44861089,en,2022-02-09 13:53:51+00:00
2256,2391,xhnews chinese reason endanger list traditional chinese medicine say eat horn cure hangover bullshit youre scourge eahs wildlife stop eat eahs wildlife existence whats wrong become civilize,1491409443233607682,826561290848059393,en,2022-02-09 13:51:34+00:00
2257,2392,thats stgerring number country year need do protect deter poacher sicken,1491408411246088197,1459156733801250821,en,2022-02-09 13:47:28+00:00
2258,2393,ecrnewswatch uptick poach south africa eas virus curb ecr,1491408203522924548,1226387894656544768,en,2022-02-09 13:46:39+00:00
2259,2394,austinwilde guysnsweatpants evanknxxx xxx series boy link damn hard ,1491407185318133764,1488358280854323200,en,2022-02-09 13:42:36+00:00
2260,2395,poacher target private propeies late stats show,1491406740864262149,2343363068,en,2022-02-09 13:40:50+00:00
2261,2396,staywildxxxs account temporarily unavailable violates twitter medium policy learn ,1491404596346241027,1454125305686372363,en,2022-02-09 13:32:19+00:00
2262,2397, good point white black almost point extinction,1491404233371172869,434679976,en,2022-02-09 13:30:52+00:00
2263,2398, poach southafrica lose govt reserve private propey decrease poach compare precovid period increase poach private land say sanparks,1491404028722532354,44601026,en,2022-02-09 13:30:04+00:00
2264,2399,kruger national park remains target poacher lose last year half total kill nationallysouth africa whole lose poacher,1491402671764684800,3360555245,en,2022-02-09 13:24:40+00:00
2265,2400,cdlxls ivory horn pangolin tiger pa seize transit africa asia thelegalhour,1491402581759135747,1457389743952601094,en,2022-02-09 13:24:19+00:00
2266,2401,ivory horn pangolin tiger pa seize transit africa asia thelegalhour,1491401999614631943,89758409,en,2022-02-09 13:22:00+00:00
2267,2402,peterdermauw ecrnewswatch ecr hope wrong peter sure hope wrong southafrica poach,1491400653255569410,368978292,en,2022-02-09 13:16:39+00:00
2268,2403,fishyblox jadeee ill actually trade tho snow owl neon ,1491400082222362624,1324909646834905088,en,2022-02-09 13:14:23+00:00
2269,2404,suespurgin southafrica population fell nearly hit last year death officially poachingrelated,1491399411909693444,1430805019058651137,en,2022-02-09 13:11:43+00:00
2270,2405,ecrnewswatch ecr great news hop well news end kabloemski fanelembuyazi gabrielsithole iucn greggmac jlikho kattswan charlieaurelius poach southafrica wildlife,1491396639545647104,368978292,en,2022-02-09 13:00:42+00:00
2271,2406,asb business centre open thaba tshwane poach last year sandf recruit get police training well assist sap,1491391673208815616,1338606294,en,2022-02-09 12:40:58+00:00
2272,2407, believe know biologically save lead area science wouldnt usually connect biologistread interview sam ferreira scientific officer african specialist group,1491391656096059396,41572208,en,2022-02-09 12:40:54+00:00
2273,2408,sabreakingnews former kzn cop get year poach former cop sizwe buthelezi convict sentence year,1491391117778161667,4226325544,en,2022-02-09 12:38:45+00:00
2274,2410,former kzn cop get year poach former cop sizwe buthelezi convict sentence year imprisonment incident found possession unlicensed firearm horn,1491390058477154305,34908698,en,2022-02-09 12:34:33+00:00
2275,2411, reserve carry unique ear notch number lifelong mark identify field ranger researcher read ear notch protect tswalufoundation conservation white,1491389186292781057,214934802,en,2022-02-09 12:31:05+00:00
2276,2412,happy wildlifewednesday beautiful bettersafaris wildlifephotography safari naturephotography travelphotography photography stoppoaching,1491388848685084674,1428167231238721537,en,2022-02-09 12:29:44+00:00
2277,2413,milesxaddy show anger kick cat summer holiday kenya hunt lion hang skin tusk sit room tomorrow drop bomb afghanistan kill hundred thousand child make legal argument ,1491387759042633728,1115014579443126272,en,2022-02-09 12:25:25+00:00
2278,2414,bigtengirl deanoj metalmama membership san diego zoo safari park theyre accredit tge work behalf wildlife know wild theyre save entire specie animalscalifornia condores gorilla theyre amaze,1491386990117285893,1392946315,en,2022-02-09 12:22:21+00:00
2279,2415, security increase south africa national park poacher increasingly target country private game reserve accord late figure,1491386000823750660,302412035,en,2022-02-09 12:18:25+00:00
2280,2416,netflixsa mphopopps schalkiebez robbycollins celestentuli gillog thatninahastie robby collins kill love segment bro,1491384648043495424,2346306268,en,2022-02-09 12:13:03+00:00
2281,2417,royal african cream liqueur perfectly make bottle inspire graceful curve horn bottle shape unique iconic enjoy ice shake exotic cocktail consolglass royalcreams perfectlymadeforeachother,1491384408531943424,94336313,en,2022-02-09 12:12:06+00:00
2282,2418,south africa release poach statistic ,1491383936991182850,1286520322439680000,en,2022-02-09 12:10:13+00:00
2283,2420,brfootball white allover africa kill lion elephant name trophy hunt hell break loose black man kick catthese double standard clear day night,1491380371497562116,1879293818,en,2022-02-09 11:56:03+00:00
2284,2421,save private poacher target private reserve population decline,1491378902635540482,537143930,en,2022-02-09 11:50:13+00:00
2285,2422,guardian lead charge wildlife expes plan future nepal sconservation nature,1491377588878467075,1281542549807804416,en,2022-02-09 11:45:00+00:00
2286,2423,notice poach escalate zuma become president still say today anc state still involve etc poach anc sin,1491376336824578052,1156501930706911232,en,2022-02-09 11:40:01+00:00
2287,2425,poach resume southafrica private park mostly target,1491370049877258248,3402412635,en,2022-02-09 11:15:02+00:00
2288,2426, sad day conservation zimbabwe indeed day ago high cou deliver bombshell related case acquit man brent lunt found possession horn harare zimparks,1491369852661288964,41572208,en,2022-02-09 11:14:15+00:00
2289,2427,mrchooz first legendary sell eth much second legendary owner bring home today zooverse,1491368946481917956,1444826075779854337,en,2022-02-09 11:10:39+00:00
2290,2428, poach south africa last year increase poach private reserve spokesperson depament environmental affair albie modise elaborate middayrepowalkthetalk,1491366325754957828,19333738,en,2022-02-09 11:00:14+00:00
2291,2429,helping south africa ceo sjones eastern cape paner worldrenowned wildlife vet williamfowl,1491365807338708994,2532581604,en,2022-02-09 10:58:11+00:00
2292,2430,horn syndicate generally target government reserve also turn private game reserve witnesskzn,1491364687665328128,33444337,en,2022-02-09 10:53:44+00:00
2293,2431,uptick poach south africa eas lockdown curb,1491363995856556035,366061754,en,2022-02-09 10:50:59+00:00
2294,2432,hand mining border sensitive habitat simply bad practice nothing foster boost ecotourism mining southafrica,1491363150138343426,1310954464065486851,en,2022-02-09 10:47:37+00:00
2295,2433,kubatana sad day conservation zimvia newsdayzimbabwethe cous never cease disappoint yr agosupreme cou ,1491361785839947780,263226871,en,2022-02-09 10:42:12+00:00
2296,2434,defencewebafr internationally renowned kruger national park remains target poacher lose last year ,1491359815867985920,1228016999181230087,en,2022-02-09 10:34:22+00:00
2297,2435, internationally renowned kruger national park remains target poacher lose last year half total kill nationally,1491359479925186560,1338606294,en,2022-02-09 10:33:02+00:00
2298,2436,black african steel rod endanger animal sculpture roland lawar available sculptor ,1491358747612131332,168624461,en,2022-02-09 10:30:08+00:00
2299,2437, kevin really respect conservation tweet really make look juvenile use kiss lion insignia,1491356408008572928,1199030911913877504,en,2022-02-09 10:20:50+00:00
2300,2438, south africa record general decline poach poach private propeies increase,1491355494203674624,1444326180459585537,en,2022-02-09 10:17:12+00:00
2301,2439,nixillustration elasmotherium sibiricum giant giant horn paleoa scia,1491353509073149958,1331611799053955073,en,2022-02-09 10:09:19+00:00
2302,2440, late rare studio thanks africanews news conservation,1491349551051161601,973866358705475584,en,2022-02-09 09:53:35+00:00
2303,2441, news south africa wwf responds south african poach figure southafrica savethes,1491347135597535237,19973494,en,2022-02-09 09:43:59+00:00
2304,2442,cwitvrouwen poach resume south africa private park mostly target,1491344925077929986,1268294637342666756,en,2022-02-09 09:35:12+00:00
2305,2443,increase poach ease covid restriction,1491344749290217473,1100017331995115520,en,2022-02-09 09:34:30+00:00
2306,2445,africa proud nominate tour operator safari outfitter category travelleisure world best awardswed love suppo please vote link,1491343431079440384,26709540,en,2022-02-09 09:29:16+00:00
2307,2446,nigerianewsdesk poach resume south africa private park mostly target todayng,1491342161832333312,1392409964220723200,en,2022-02-09 09:24:13+00:00
2308,2447,poach resume south africa private park mostly target todayng,1491341871146160129,91316071,en,2022-02-09 09:23:04+00:00
2309,2448,helping south africa south african government release update poach stats cite overall decrea,1491341414147719168,176326645,en,2022-02-09 09:21:15+00:00
2310,2450,increase poach ease covid restriction poach figure south african increase due ease covid restriction total killing,1491338137754292227,22839036,en,2022-02-09 09:08:14+00:00
2311,2451,xbsophs killarhno ggs soph ,1491338137561608194,1042154641063124993,en,2022-02-09 09:08:14+00:00
2312,2452, ease covid restriction saw increase poach,1491338028119470082,979649878216380417,en,2022-02-09 09:07:48+00:00
2313,2453,zimbabwe national army side black found new home rusapes vengere stadiumby kadzuralovemore blacksfc,1491337588912766978,1259301234,en,2022-02-09 09:06:03+00:00
2314,2454, ease covid restriction saw increase poach poach figure south african increase due ease covid restriction total killing,1491337372713336835,22839036,en,2022-02-09 09:05:12+00:00
2315,2455,environmentza sanparks really woh poach ,1491333735304040452,4740987028,en,2022-02-09 08:50:44+00:00
2316,2456,channelafrica air jones say trade africa initiative ensure future generation oppou,1491333403299696643,1402529022463074304,en,2022-02-09 08:49:25+00:00
2317,2457,channelafrica air jones say trade africa legal online trade horn gatewaytoafrica channelafri,1491333352708014082,1402529022463074304,en,2022-02-09 08:49:13+00:00
2318,2458,channelafrica air pelham jones chairperson private owner association jones say association long term obj,1491333319614939136,1402529022463074304,en,2022-02-09 08:49:05+00:00
2319,2459,ahmym ofcoz talk empathy empathetic towards endanger specie obvious reason compare crow african grey compare cow opinion,1491332956966641664,312105411,en,2022-02-09 08:47:39+00:00
2320,2460,sagovnews read south africa record decrease poach compare precovid period ,1491330681787408385,78661261,en,2022-02-09 08:38:36+00:00
2321,2461, good lockdownmother naturemaybe hit world epidemic frequently control,1491329327761596418,274217870,en,2022-02-09 08:33:13+00:00
2322,2462,fouradventures lake nakuru national park captivate destination globally recognize flock flamingo ,1491329258773692418,1252949235038851072,en,2022-02-09 08:32:57+00:00
2323,2463,julianrademeyer kill poacher government reserve private propeies ,1491328853297725443,85659105,en,2022-02-09 08:31:20+00:00
2324,2464, air jones say trade africa initiative ensure future generation oppounity see sgatewaytoafrica channelafrica listen live,1491326788756447236,106360047,en,2022-02-09 08:23:08+00:00
2325,2465, air jones say trade africa legal online trade horn gatewaytoafrica channelafrica listen live,1491326785946288130,106360047,en,2022-02-09 08:23:07+00:00
2326,2466, air pelham jones chairperson private owner association jones say association long term objective sustainability gatewaytoafrica channelafrica listen live,1491326783291289603,106360047,en,2022-02-09 08:23:07+00:00
2327,2467,uptick poach south africa eas virus curb ecr,1491323330162475009,16226419,en,2022-02-09 08:09:24+00:00
2328,2468, sad day conservation zimvia newsdayzimbabwethe cous never cease disappoint yr agosupreme cou deliver retrogressive judgment pangolin conservation day agohigh cou deliver bombshell related case,1491322443952435203,29444440,en,2022-02-09 08:05:52+00:00
2329,2469,iol uptick poach south africa eas lockdown curb,1491321174047232000,1280778421845594117,en,2022-02-09 08:00:49+00:00
2330,2470,iucnsuli suli digest highlight author evaluate covid lockdown response south africa induced poach ,1491320927925452800,1131126380303912960,en,2022-02-09 07:59:51+00:00
2331,2472,chrissand horn wowhow many farm horn belong naturewildan,1491319348069552129,821738922,en,2022-02-09 07:53:34+00:00
2332,2473,antipoachingconservation wildlife sanparks see full statement ,1491317806327275520,3350788870,en,2022-02-09 07:47:27+00:00
2333,2474,eas lockdown restriction result uptick poach poacher hunt find easy prayread moregalexandria,1491314617842565120,17835908,en,2022-02-09 07:34:46+00:00
2334,2475,chrissand opinion opinioniamnotamedicine china tcmexploitation extinction daytoday look ,1491314480810184704,4828749335,en,2022-02-09 07:34:14+00:00
2335,2476,ugwildlife well thats way get endanger specie list mobile photography resident tourism warden ziwa ,1491314336396353538,4698607488,en,2022-02-09 07:33:39+00:00
2336,2477,expconservation well controversial complex person john humethe breeder south africa think ,1491313632726200324,1265811674520567810,en,2022-02-09 07:30:51+00:00
2337,2479, record dispersers largefruited specie found region data available,1491312334756790280,5988062,en,2022-02-09 07:25:42+00:00
2338,2480,well controversial complex person john humethe breeder south africa think conservation even like claim think,1491311740906504196,1164193335386488832,en,2022-02-09 07:23:20+00:00
2339,2481, much potential kruger national park best park world see wildlife long problem poach big problem,1491310715181080576,1164193335386488832,en,2022-02-09 07:19:16+00:00
2340,2482,indiandare farm jungle villager chase wild file photo hodilu savethe,1491307627657273346,2504202403,en,2022-02-09 07:07:00+00:00
2341,2483, kill,1491306991226355713,24517278,en,2022-02-09 07:04:28+00:00
2342,2485,hodilu year today unique conservationist zoologist nico van strien pass away unforgotten effos ,1491300993195462661,77230556,en,2022-02-09 06:40:38+00:00
2343,2487,hodilu chitwan able arrest convict horn smuggler year crime person ,1491300439174057986,77230556,en,2022-02-09 06:38:26+00:00
2344,2488,hodilu guardian conservation hemker park zoo freepo usa host firstever love fundrai,1491300354105176064,77230556,en,2022-02-09 06:38:06+00:00
2345,2489, heard term ear notch talk conservation youre sure impoant conservation technique entail getawaymagazine get low conservation wildlifevets,1491300329551400961,519683539,en,2022-02-09 06:38:00+00:00
2346,2490,hodilu reliable knowledge yet cause death die erfu zooin case rule ,1491300246269591553,77230556,en,2022-02-09 06:37:40+00:00
2347,2492,hierophantpink horn work,1491299468020678659,980562211843305472,en,2022-02-09 06:34:34+00:00
2348,2493, assam police seize suspect poacher horn biswanathassam wildlifecrime,1491298317594075140,869959916,en,2022-02-09 06:30:00+00:00
2349,2494, know set routine walk route everyday know wildlife kaziranga tune safari india monday zee zestsafariindia welcometothewild wildlife nature adventure story wild wilderness,1491298316130394120,223383707,en,2022-02-09 06:30:00+00:00
2350,2495,project bateleurs fuel cost reimburse peaceparks inl grant join hand nohern kzn ensure well air suppo state private sector owner combat wildlife crimestrongeogether stopwildlifecrime,1491296774728077312,377298812,en,2022-02-09 06:23:52+00:00
2351,2496,enca question amount kg horn government stockpile ton,1491296467008749570,117753273,en,2022-02-09 06:22:39+00:00
2352,2497,bobmufc thomasjrennie read poach africa youll see talk ,1491296008655208451,284451329,en,2022-02-09 06:20:50+00:00
2353,2498,enca come poach south africa last year increase poach private reserv,1491295905395666944,769242710691704833,en,2022-02-09 06:20:25+00:00
2354,2499,late data indicates decline poach south africa bowthemes,1491294295646941184,1161651279497781254,en,2022-02-09 06:14:01+00:00
2355,2500, white translocate akagera november release large enclosure week introduction park conservation rwanda,1491293534816595968,905818825328926720,en,2022-02-09 06:11:00+00:00
2356,2501,come poach south africa last year increase poach private reserve well speak environment forestry fishery minister barbara creecy southafricanmorning dstv,1491293283128987650,301309392,en,2022-02-09 06:10:00+00:00
2357,2502,poach south africa high precede year coronavirus restriction limited movement ease official figure show tuesday africaninsider,1491291651176005634,1411990690779865089,en,2022-02-09 06:03:31+00:00
2358,2504, san diego usa ankole cow calf name momo kitty splendid time friend baby chuttifriends life ankolecattle,1491289151286792194,1134809708630556672,en,2022-02-09 05:53:35+00:00
2359,2505,musezack favorite variation bad guy give someone test fails kill afterwards he told wrong fact okamura wasnt kill youre think okaneeru,1491284083867262978,796259072626540546,en,2022-02-09 05:33:26+00:00
2360,2506,loltruthhuz kathryntewson aemisnieves pullingaclaudia annateresa tractorlaw rocmagik blow bamcisfitz roccitynews lol okay buddy ill give rochester prop garbage plate lovely library shoutouts douglas anthony likely despise farmer market apple seasonbut sure democrat,1491283833181724672,47681062,en,2022-02-09 05:32:27+00:00
2361,2509, poach say depament forestry fishery environment,1491281071014563841,304973593,en,2022-02-09 05:21:28+00:00
2362,2510,also love big bad guy monologuing tell reacher story time kill innocent sneak proclaim he superior way make hate guy even script,1491280095352217604,15098614,en,2022-02-09 05:17:36+00:00
2363,2511,hobbystreak day get spiky bit clean cure well staing lordrelictor guy great practice tmm skillswarmongers wargaming warhammercommunity warhammer ageofsigmar,1491271848046526464,2649899395,en,2022-02-09 04:44:49+00:00
2364,2512,palmoildetect look elephant bairds tapir closely related horse endanger,1491269504504328194,879768211314675714,en,2022-02-09 04:35:30+00:00
2365,2513,south africa saw drop poach kill dept,1491269462779211777,1328428962675109890,en,2022-02-09 04:35:21+00:00
2366,2514,ewnupdates saw drop poach kill dept,1491267152837582849,3382404333,en,2022-02-09 04:26:10+00:00
2367,2515,rjbarretts move ive name doesnt work rim protection nykvsden,1491264842342477825,23827237,en,2022-02-09 04:16:59+00:00
2368,2516,dplucky african thats dog whistle,1491264029087928320,1208483968309444609,en,2022-02-09 04:13:45+00:00
2369,2517,helping scientist uneahed remains ice age wildlife include woolly cave devon,1491262959749844992,1076295630333640704,en,2022-02-09 04:09:30+00:00
2370,2518,ajaybidikar jhinukcjhinuk dear friend really dont know reality exactly tiger leopard elephant etc kill skin horn peacock kill feather please read dont say nasty way,1491259868095053824,23282299,en,2022-02-09 03:57:13+00:00
2371,2519,themercurysa poach say depament forestry fishery environment,1491259397901025281,1384926910749323265,en,2022-02-09 03:55:21+00:00
2372,2521,sooooo guess jumping midterm crackpipes still wait audit deceification election mass arrest voter fraud seem double antitrump wonder market research ,1491248428982349826,816797017972281344,en,2022-02-09 03:11:46+00:00
2373,2522,imasterminds return manas tiger reserve success story sustainable conservation jonalibg assamfor,1491245518538022913,3269842412,en,2022-02-09 03:00:12+00:00
2374,2523,wildlifemag photo day horn lizard nuwara eliya sri lanka praveen liyanage submit image photo,1491242756165226496,781133087820378112,en,2022-02-09 02:49:13+00:00
2375,2524, legislation move forward call senator representative today keep elephant bigcats wildlife cruelty travel show massachusetts,1491240336483811328,1300826505468051458,en,2022-02-09 02:39:36+00:00
2376,2525,citysfelephants justicezimbabwe poach myhornismyhorn china tcm,1491240243085078534,41130872,en,2022-02-09 02:39:14+00:00
2377,2526,mindtheimage cant wait visit jaali time new zoo home palm dese ,1491240211019595776,762074684833665024,en,2022-02-09 02:39:06+00:00
2378,2527,siarahug gate keeper baboonmurchisonfalls visitugandaallugandasafaris allugandasafarinature wildlifephotography,1491239334955352067,38327827,en,2022-02-09 02:35:37+00:00
2379,2528,soarinthewind close fingernail horn pangolin scale make keratin ivory make dentin,1491226308923527168,1273273265369186304,en,2022-02-09 01:43:52+00:00
2380,2529,lebatardfan sheetsgiggles colindmcintosh poke head cover chris cote adorn horn camera continue zoom chriss face get famous word hell yeah playful struggle cough heard sheet promo code address run,1491225947936550912,798568135943213056,en,2022-02-09 01:42:26+00:00
2381,2530,lebatardfan sheetsgiggles colindmcintosh hue brand shiggles sheet clearly see people completely sheet loud wet act flatulence make quite discernable poke head cover chris cote adorn horn,1491225744718311429,798568135943213056,en,2022-02-09 01:41:37+00:00
2382,2531,davidlaz bad endanger,1491224150115258368,1343948840789929986,en,2022-02-09 01:35:17+00:00
2383,2532,trophyxpose fidelnyams newsdayzimbabwe yes post last week caught car policeman horn ,1491222935327371265,263226871,en,2022-02-09 01:30:28+00:00
2384,2533,thatericalper wild white ,1491222228163502083,984988845262307328,en,2022-02-09 01:27:39+00:00
2385,2534,mssaltygiggles chillin plain day boring shit giant horn sound good life,1491221159958151168,1161371274729443328,en,2022-02-09 01:23:24+00:00
2386,2535, late rare studio wildlife news thanks laurendownsouth wildlife conservation,1491220407734710273,973866358705475584,en,2022-02-09 01:20:25+00:00
2387,2536,djeloff weird politician dont chant suppo poach sing people rap romanticise cashintrans,1491219528805924865,1070556409,en,2022-02-09 01:16:55+00:00
2388,2537,wildlifeyakman derpydragon sooo hot,1491217747237568514,1118750952192978944,en,2022-02-09 01:09:51+00:00
2389,2538,jbeachferrara cawthornfornc theyll call primary proud boy,1491215329925951490,163958914,en,2022-02-09 01:00:14+00:00
2390,2539,cbsnews continue believe job look national commitee lose lot suppo country time remember small movement call tea pay come close kick cost seat,1491213752888619010,1129730042,en,2022-02-09 00:53:58+00:00
2391,2540,til orphan extinction plant specie likely extinct animal disperses seed go extinct area sumatran,1491210969540100098,2221220310,en,2022-02-09 00:42:55+00:00
2392,2541,ahuebschle poach incident happen south africa private reserve dffe attribute shif,1491209406041583617,1224533341434572801,en,2022-02-09 00:36:42+00:00
2393,2542,ruthlesss countdown day public launch profit donate prevent poach,1491208595270213638,1475427783555825677,en,2022-02-09 00:33:29+00:00
2394,2543,jkn need know youre zombie big white ball make wayyou fight space space zombie magic space piratespiders space terminator space drugaddictskill first loot second question later,1491207139033219072,1401724867687374849,en,2022-02-09 00:27:41+00:00
2395,2544,wildinafrica charity feature nkombe nkomberepost nkombe frequent question get,1491193889734074369,1486111658665779201,en,2022-02-08 23:35:03+00:00
2396,2545, sunset africa ebonylodge honeymoon sabisands singita southafrica,1491192657271525385,13529402,en,2022-02-08 23:30:09+00:00
2397,2547,bubblecovfefe motoman forgot massachusettsbakerkilled bunch vet veteran home,1491191628211822592,49034884,en,2022-02-08 23:26:03+00:00
2398,2548, cant wait visit jaali time new zoo home palm dese ,1491190412169859072,16976269,en,2022-02-08 23:21:13+00:00
2399,2549,come soon guysnsweatpants austinwildes late night facial evanknxxx xxx offer hole fuck evan knoxx guysinsweatpants new scene late night faciallink kinkyboys,1491188291739459584,878275064,en,2022-02-08 23:12:48+00:00
2400,2550,uptick poach eas virus curb,1491186719026208771,1457389981614452741,en,2022-02-08 23:06:33+00:00
2401,2551,emokillar give rhd tule cow frost fury potion skele rex potion,1491184806126034948,1395138093716496392,en,2022-02-08 22:58:57+00:00
2402,2552,joepompliano powder horn tiger testicle shark fin bear paw century egg bird salvia soup whats ,1491183647504072704,932669626512740352,en,2022-02-08 22:54:21+00:00
2403,2553,africanews poach resume south africa private park mostly target,1491179190305144846,1274599584,en,2022-02-08 22:36:38+00:00
2404,2555,fun fact bonnie ross work zoo tycoon also swear infinite us sound effect zoo tycoon space ambiance zeta,1491177265581166593,846902608967061504,en,2022-02-08 22:28:59+00:00
